Entry,localization,relability_score
P25106,Plasma membrane,Supported
Q9H9Q2,Nucleoplasm,Supported
Q9BXW9,Nuclear bodies,Supported
Q9BXW9,Nucleoli,Supported
Q9BXW9,Nucleoplasm,Supported
Q9GZU7,Nucleoplasm,Supported
Q96JC9,Nuclear bodies,Supported
Q9Y6G9,Centrosome,Supported
Q9Y6G9,Cytosol,Supported
O00590,Cytosol,Supported
O00590,Vesicles,Supported
Q9UFP1,Vesicles,Supported
Q13439,Golgi apparatus,Supported
Q6DN90,Nucleoli,Supported
Q6DN90,Nucleoli rim,Supported
Q8NFM7,Golgi apparatus,Supported
Q8NFM7,Nucleoplasm,Supported
Q6PI26,Nucleoplasm,Supported
Q70HW3,Mitochondria,Supported
P82094,Golgi apparatus,Supported
Q9UGP4,Focal adhesion sites,Supported
Q9UGP4,Nucleoplasm,Supported
Q9BYH8,Nuclear speckles,Supported
Q86SQ0,Cytosol,Supported
Q86SQ0,Plasma membrane,Supported
Q9NT62,Cytosol,Supported
Q9NT62,Plasma membrane,Supported
O75469,Nucleoplasm,Supported
Q9BWV1,Plasma membrane,Supported
Q93052,Cytosol,Supported
Q92622,Vesicles,Supported
P48728,Mitochondria,Supported
Q9BSH3,Nucleoplasm,Supported
Q9Y4B6,Nucleoli fibrillar center,Supported
Q9Y4B6,Nucleoplasm,Supported
P55145,Endoplasmic reticulum,Supported
P52824,Nucleoli,Supported
Q03188,Kinetochore,Supported
Q03188,Nuclear bodies,Supported
Q03188,Nucleoplasm,Supported
Q9P241,Plasma membrane,Supported
Q8TBZ6,Nucleoli,Supported
Q8TBZ6,Nucleoplasm,Supported
Q8N5K1,Endoplasmic reticulum,Supported
Q01484,Plasma membrane,Supported
Q9HCE5,Nucleoplasm,Supported
Q8WTS6,Mitotic chromosome,Supported
Q96HR8,Cytosol,Supported
Q8TCQ1,Vesicles,Supported
Q9NRA1,Cytosol,Supported
Q9NRA1,Plasma membrane,Supported
O75311,Plasma membrane,Supported
O60337,Endoplasmic reticulum,Supported
Q9HD67,Cytosol,Supported
Q9HD67,Plasma membrane,Supported
Q13309,Cytosol,Supported
Q13309,Nucleoplasm,Supported
Q13888,Nuclear speckles,Supported
Q8TAD4,Golgi apparatus,Supported
P20290,Cytosol,Supported
Q9UF56,Nucleoplasm,Supported
Q9Y6G5,Nucleoplasm,Supported
O94817,Vesicles,Supported
Q96KG7,Plasma membrane,Supported
Q969M3,Endoplasmic reticulum,Supported
Q969M3,Golgi apparatus,Supported
Q969M3,Vesicles,Supported
O14960,Cytosol,Supported
Q7L014,Nuclear speckles,Supported
Q6PIJ6,Nucleoplasm,Supported
Q6PIJ6,Plasma membrane,Supported
P23415,Plasma membrane,Supported
Q15025,Cytosol,Supported
Q15025,Nucleoplasm,Supported
Q13283,Cytosol,Supported
O60609,Plasma membrane,Supported
Q9UHG0,Cytosol,Supported
Q8WV44,Nuclear bodies,Supported
Q8WV44,Nucleoli,Supported
Q9BW72,Mitochondria,Supported
O75509,Plasma membrane,Supported
Q7L591,Plasma membrane,Supported
Q86T65,Nucleoplasm,Supported
P49643,Nucleoplasm,Supported
Q8IX30,Plasma membrane,Supported
Q5TCY1,Cytosol,Supported
O00221,Cytosol,Supported
O00221,Nucleoli fibrillar center,Supported
O00221,Nucleoplasm,Supported
Q6ZRQ5,Nucleoplasm,Supported
Q8N392,Cytosol,Supported
Q8TD20,Cell Junctions,Supported
Q8IVF5,Cytosol,Supported
Q8IVF5,Nucleoli fibrillar center,Supported
Q8IVF5,Nucleoplasm,Supported
Q03113,Cytosol,Supported
Q9NYW8,Nucleoplasm,Supported
Q96QR8,Nucleoplasm,Supported
O75323,Mitochondria,Supported
Q9C037,Cytosol,Supported
Q86XI2,Nuclear speckles,Supported
Q86XI2,Nucleoplasm,Supported
Q96B97,Cytosol,Supported
Q5JT25,Cytosol,Supported
P21675,Nucleoplasm,Supported
Q9BXC1,Plasma membrane,Supported
Q15233,Nucleoli,Supported
Q99677,Plasma membrane,Supported
Q15125,Endoplasmic reticulum,Supported
Q15125,Nuclear membrane,Supported
O15294,Nucleoplasm,Supported
O15294,Plasma membrane,Supported
P31785,Plasma membrane,Supported
Q96QF7,Nucleoplasm,Supported
O60879,Vesicles,Supported
Q9H4D5,Nucleoplasm,Supported
Q6NSI4,Nuclear speckles,Supported
P51654,Plasma membrane,Supported
P38159,Nucleoplasm,Supported
O15231,Actin filaments,Supported
O15231,Cytosol,Supported
O15231,Focal adhesion sites,Supported
O15231,Plasma membrane,Supported
P41208,Centrosome,Supported
P21281,Vesicles,Supported
Q6NT76,Cytosol,Supported
Q6NT76,Nuclear bodies,Supported
Q6NT76,Nucleoplasm,Supported
Q8WUX9,Cytosol,Supported
Q8WUX9,Nucleoplasm,Supported
O94905,Endoplasmic reticulum,Supported
A1KZ92,Cytosol,Supported
Q9BZ95,Nucleoplasm,Supported
Q9Y2Q9,Mitochondria,Supported
Q53H82,Cytosol,Supported
Q53H82,Golgi apparatus,Supported
Q53H82,Nucleoplasm,Supported
Q9GZV8,Nucleoplasm,Supported
P54274,Nuclear bodies,Supported
Q9NX95,Vesicles,Supported
P53803,Nucleoli fibrillar center,Supported
Q9Y6M9,Mitochondria,Supported
Q6P1N9,Nucleoplasm,Supported
Q6XQN6,Cytosol,Supported
Q9UIJ7,Mitochondria,Supported
O00712,Nucleoli fibrillar center,Supported
O00712,Nucleoplasm,Supported
Q99541,Lipid droplets,Supported
P42772,Cytosol,Supported
Q8N726,Cytosol,Supported
Q8N726,Nucleoplasm,Supported
P42771,Cytosol,Supported
P42771,Nucleoplasm,Supported
Q96LT7,Cytosol,Supported
Q96LT7,Vesicles,Supported
Q16620,Plasma membrane,Supported
Q92529,Nucleoplasm,Supported
Q8TBJ4,Nucleoplasm,Supported
Q96JM2,Nucleoplasm,Supported
Q9NRY2,Nucleoplasm,Supported
P06396,Actin filaments,Supported
O15260,Endoplasmic reticulum,Supported
O15260,Golgi apparatus,Supported
O75683,Mitotic chromosome,Supported
Q9GZR2,Nucleoli,Supported
Q9GZR2,Nucleoplasm,Supported
Q6KCM7,Mitochondria,Supported
Q9NR46,Cytosol,Supported
Q7L4E1,Cytosol,Supported
O14684,Endoplasmic reticulum,Supported
P80188,Endoplasmic reticulum,Supported
Q9BUH6,Nucleoplasm,Supported
Q9BXS1,Vesicles,Supported
O15027,Endoplasmic reticulum,Supported
O15027,Golgi apparatus,Supported
Q9H8M7,Nuclear membrane,Supported
Q9H8M7,Nucleoplasm,Supported
Q8TEW0,Cell Junctions,Supported
Q8TEW0,Plasma membrane,Supported
P37275,Nucleoli,Supported
P37275,Nucleoplasm,Supported
Q9NQ94,Nucleoplasm,Supported
O14802,Nucleoplasm,Supported
Q5GLZ8,Cytosol,Supported
Q9H2I8,Nucleoplasm,Supported
Q15847,Nucleoplasm,Supported
P00367,Mitochondria,Supported
Q15327,Nucleoplasm,Supported
P34969,Plasma membrane,Supported
Q9UEY8,Plasma membrane,Supported
Q9NXW2,Endoplasmic reticulum,Supported
Q9NXW2,Nuclear membrane,Supported
Q9NQB0,Nuclear bodies,Supported
P46013,Mitotic chromosome,Supported
P46013,Nuclear bodies,Supported
P46013,Nucleoplasm,Supported
Q9BT17,Mitochondria,Supported
Q15542,Nucleoplasm,Supported
Q14690,Nucleoli rim,Supported
O43184,Plasma membrane,Supported
O43665,Nuclear bodies,Supported
O43665,Nucleoplasm,Supported
Q9BSF8,Nucleoli fibrillar center,Supported
Q9BSF8,Nucleoplasm,Supported
Q1EHB4,Plasma membrane,Supported
Q9H6E5,Nucleoplasm,Supported
Q13574,Nuclear speckles,Supported
Q08945,Nucleoplasm,Supported
Q8N6H7,Golgi apparatus,Supported
P50454,Endoplasmic reticulum,Supported
Q96HW7,Nucleoli rim,Supported
Q13153,Cytosol,Supported
Q13153,Plasma membrane,Supported
P23396,Cytosol,Supported
P23396,Endoplasmic reticulum,Supported
Q13315,Nucleoplasm,Supported
Q13315,Vesicles,Supported
Q6IAA8,Golgi apparatus,Supported
Q6IAA8,Plasma membrane,Supported
Q6IAA8,Vesicles,Supported
Q9NQS7,Kinetochore,Supported
Q9NQS7,Midbody,Supported
Q9NQS7,Nuclear bodies,Supported
Q9NQS7,Nucleoplasm,Supported
Q8N684,Cytosol,Supported
Q8N684,Nucleoplasm,Supported
O14681,Cytosol,Supported
O14681,Endoplasmic reticulum,Supported
O14681,Golgi apparatus,Supported
O14757,Nucleoplasm,Supported
Q9H410,Kinetochore,Supported
Q9H410,Nuclear bodies,Supported
Q9H410,Nucleoli fibrillar center,Supported
Q9H410,Nucleoplasm,Supported
Q9BX40,Vesicles,Supported
O14613,Microtubules,Supported
O76062,Endoplasmic reticulum,Supported
P60510,Cytosol,Supported
P60510,Nucleoplasm,Supported
Q9BW71,Nucleoli,Supported
Q9BW71,Nucleoplasm,Supported
Q9UL54,Nucleoli,Supported
Q9UL54,Nucleoplasm,Supported
P52926,Nucleoli,Supported
P52926,Nucleoli rim,Supported
P52926,Nucleoplasm,Supported
P08254,Vesicles,Supported
Q5T2T1,Cell Junctions,Supported
P05556,Focal adhesion sites,Supported
P05556,Plasma membrane,Supported
Q9P013,Nuclear speckles,Supported
P12314,Plasma membrane,Supported
Q9NRM7,Centriolar satellite,Supported
O00422,Cytosol,Supported
O00422,Nuclear bodies,Supported
O00422,Nucleoplasm,Supported
Q96PC5,Endoplasmic reticulum,Supported
Q15762,Plasma membrane,Supported
Q155Q3,Cytosol,Supported
P10515,Mitochondria,Supported
P48426,Cytosol,Supported
Q12778,Cytosol,Supported
Q12778,Nucleoplasm,Supported
Q9NP78,Vesicles,Supported
Q969X0,Cytosol,Supported
Q9UK39,Cytosol,Supported
Q9UK39,Nuclear bodies,Supported
Q8IZD4,Cytosol,Supported
P17658,Plasma membrane,Supported
P10828,Nuclear bodies,Supported
Q9NWU1,Mitochondria,Supported
A6QL63,Nucleoplasm,Supported
Q12955,Plasma membrane,Supported
Q8TDM6,Cell Junctions,Supported
Q12792,Cytosol,Supported
P06730,Cytoplasmic bodies,Supported
P06730,Cytosol,Supported
P06730,Nucleoplasm,Supported
Q96QZ7,Cell Junctions,Supported
Q8IXF0,Nucleoplasm,Supported
Q9NS73,Cytosol,Supported
Q9NS73,Nucleoli,Supported
Q9NS73,Nucleoplasm,Supported
Q93063,Golgi apparatus,Supported
O95298,Mitochondria,Supported
Q8TB37,Mitochondria,Supported
Q8TDX7,Nucleoplasm,Supported
P16591,Cytosol,Supported
Q9HAU5,Cytoplasmic bodies,Supported
Q9HAU5,Cytosol,Supported
Q9P016,Nucleoli fibrillar center,Supported
Q9P016,Nucleoplasm,Supported
P42695,Nucleoplasm,Supported
Q96AJ9,Golgi apparatus,Supported
Q96AJ9,Vesicles,Supported
Q8IVH4,Cytosol,Supported
P25101,Plasma membrane,Supported
P08235,Nucleoplasm,Supported
P50876,Vesicles,Supported
O43150,Cytosol,Supported
O43150,Plasma membrane,Supported
P78536,Cytosol,Supported
Q01543,Nuclear bodies,Supported
Q01543,Nucleoplasm,Supported
Q71F23,Centriolar satellite,Supported
Q71F23,Nucleoplasm,Supported
P12235,Mitochondria,Supported
Q9H4B6,Cytosol,Supported
Q9HC77,Centrosome,Supported
Q01085,Cytosol,Supported
Q01085,Nucleoplasm,Supported
O95817,Cytosol,Supported
O95817,Nucleoplasm,Supported
P0DPB3,Cytosol,Supported
Q96PC3,Vesicles,Supported
Q6NZ67,Centrosome,Supported
Q6PEY2,Microtubules,Supported
Q15678,Nucleoplasm,Supported
Q8N954,Nucleoplasm,Supported
Q9UJY1,Cytosol,Supported
Q9UJY1,Nucleoplasm,Supported
Q8WXD5,Nuclear bodies,Supported
Q8WXD5,Nucleoplasm,Supported
Q99578,Nucleoplasm,Supported
Q9Y6X0,Nuclear bodies,Supported
Q9Y6X0,Nucleoplasm,Supported
Q8N8R7,Cytosol,Supported
Q8N8R7,Focal adhesion sites,Supported
Q8N8R7,Vesicles,Supported
P25705,Mitochondria,Supported
Q96CS2,Centrosome,Supported
Q96CS2,Cytosol,Supported
Q9HCS4,Nucleoplasm,Supported
Q8TAS1,Nuclear speckles,Supported
Q8TAS1,Nucleoplasm,Supported
Q96BN2,Nucleoplasm,Supported
Q9Y2P7,Nucleoplasm,Supported
Q96SD1,Nucleoplasm,Supported
P78345,Nucleoli,Supported
O60551,Cytosol,Supported
O60551,Golgi apparatus,Supported
O60551,Plasma membrane,Supported
Q8IVM0,Cytosol,Supported
Q16566,Nucleoli fibrillar center,Supported
Q16566,Nucleoplasm,Supported
Q9NQ86,Cytosol,Supported
Q9NR56,Cytosol,Supported
Q4G0N4,Mitochondria,Supported
P17302,Cell Junctions,Supported
P22674,Nucleoli,Supported
Q13325,Plasma membrane,Supported
Q9NQV8,Nuclear bodies,Supported
Q9NQV8,Nucleoplasm,Supported
P46939,Plasma membrane,Supported
Q15262,Cell Junctions,Supported
Q15262,Plasma membrane,Supported
O95749,Cytosol,Supported
Q8N4S9,Cell Junctions,Supported
O75943,Nucleoplasm,Supported
Q15915,Nucleoplasm,Supported
Q95460,Plasma membrane,Supported
P09132,Cytosol,Supported
Q9H3R5,Nucleoplasm,Supported
Q9Y232,Nuclear speckles,Supported
Q6PKC3,Cytosol,Supported
Q6PKC3,Plasma membrane,Supported
Q9NUZ1,Cytosol,Supported
O43521,Mitochondria,Supported
Q9UIL1,Golgi apparatus,Supported
O14967,Endoplasmic reticulum,Supported
O15182,Centrosome,Supported
O60264,Nucleoli fibrillar center,Supported
O60264,Nucleoplasm,Supported
Q5T4T6,Nucleoplasm,Supported
Q86WH2,Cytosol,Supported
Q00839,Nucleoplasm,Supported
P49792,Nuclear membrane,Supported
P49792,Nucleoplasm,Supported
Q8WYP5,Nuclear bodies,Supported
Q8WYP5,Nuclear membrane,Supported
Q8WYP5,Nucleoplasm,Supported
Q15256,Cell Junctions,Supported
Q15256,Cytosol,Supported
Q15256,Plasma membrane,Supported
P43354,Nuclear speckles,Supported
O95847,Mitochondria,Supported
Q8NF37,Endoplasmic reticulum,Supported
Q8NF37,Lipid droplets,Supported
Q9UKC9,Plasma membrane,Supported
Q9NZI7,Nucleoplasm,Supported
Q9H871,Nucleoplasm,Supported
P01732,Plasma membrane,Supported
Q6P9H4,Cytosol,Supported
Q9NXF8,Golgi apparatus,Supported
Q86VZ6,Nucleoplasm,Supported
Q8IY22,Cytosol,Supported
Q8IY22,Nucleoplasm,Supported
P53567,Nucleoplasm,Supported
P52429,Cytosol,Supported
Q96DH6,Cytosol,Supported
Q96AP4,Cytosol,Supported
Q96AP4,Nucleoplasm,Supported
Q16537,Cytosol,Supported
Q9Y6K8,Cytosol,Supported
O75952,Cytosol,Supported
O75952,Nucleoplasm,Supported
Q3YBR2,Nucleoplasm,Supported
Q9H6L5,Endoplasmic reticulum,Supported
Q5T0F9,Nucleoplasm,Supported
Q8IU89,Nucleoplasm,Supported
Q38SD2,Cytosol,Supported
P09936,Cytosol,Supported
P09936,Nucleoplasm,Supported
Q9UKE5,Cytosol,Supported
Q9UKE5,Nucleoplasm,Supported
Q7Z6J0,Vesicles,Supported
O43684,Nucleoplasm,Supported
Q96M02,Cytosol,Supported
Q53GG5,Cytosol,Supported
P78310,Cell Junctions,Supported
P78310,Plasma membrane,Supported
O15394,Plasma membrane,Supported
Q9UJ41,Cytosol,Supported
Q9NYK5,Mitochondria,Supported
P57087,Plasma membrane,Supported
P18859,Mitochondria,Supported
Q9UNA0,Nucleoplasm,Supported
Q6ZNL6,Plasma membrane,Supported
Q8NFG4,Cytosol,Supported
Q8NFG4,Plasma membrane,Supported
Q96FX2,Cytosol,Supported
Q96FX2,Nucleoplasm,Supported
Q96BD8,Microtubules,Supported
Q53F39,Golgi apparatus,Supported
Q9NRW1,Golgi apparatus,Supported
P54762,Plasma membrane,Supported
Q9UBU2,Golgi apparatus,Supported
Q8WYK1,Nucleoli fibrillar center,Supported
Q9BWU1,Cytosol,Supported
Q9BWU1,Nucleoplasm,Supported
Q969F1,Nuclear bodies,Supported
Q969F1,Nucleoplasm,Supported
Q9NUQ2,Mitochondria,Supported
Q9NSI8,Nucleoplasm,Supported
Q9UHP3,Cytosol,Supported
Q7Z4Q2,Cytosol,Supported
Q9BYG3,Mitotic chromosome,Supported
Q15070,Mitochondria,Supported
Q6PKG0,Cytosol,Supported
Q8IUH3,Nucleoplasm,Supported
P13667,Endoplasmic reticulum,Supported
Q8IXS8,Cell Junctions,Supported
O75084,Vesicles,Supported
Q86YN6,Nucleoplasm,Supported
P83369,Nuclear bodies,Supported
P83369,Nucleoplasm,Supported
O43513,Nuclear bodies,Supported
Q9UI40,Plasma membrane,Supported
Q9NWS8,Mitochondria,Supported
Q5VY80,Plasma membrane,Supported
Q9HC24,Golgi apparatus,Supported
P61758,Cytosol,Supported
P61758,Vesicles,Supported
O15247,Cytosol,Supported
O15247,Plasma membrane,Supported
Q8NE86,Mitochondria,Supported
P55263,Cytosol,Supported
P55263,Nucleoplasm,Supported
P27707,Nucleoplasm,Supported
O00337,Plasma membrane,Supported
Q8TF30,Cytosol,Supported
P50990,Intermediate filaments,Supported
Q9BSU3,Cytosol,Supported
Q9BSU3,Nucleoplasm,Supported
Q13009,Nucleoplasm,Supported
Q92834,Golgi apparatus,Supported
Q8IZL9,Nucleoplasm,Supported
Q86XK3,Nucleoli rim,Supported
Q86XK3,Nucleoplasm,Supported
P51993,Golgi apparatus,Supported
Q08174,Cell Junctions,Supported
Q6KF10,Vesicles,Supported
Q96E29,Mitochondria,Supported
Q8IYB8,Mitochondria,Supported
P68104,Cytosol,Supported
P19367,Mitochondria,Supported
Q8IWS0,Nucleoli,Supported
Q8IWS0,Nucleoplasm,Supported
Q6YHK3,Plasma membrane,Supported
Q9ULH4,Plasma membrane,Supported
Q9C0B5,Plasma membrane,Supported
Q96LT4,Endoplasmic reticulum,Supported
Q9BVJ6,Nucleoli,Supported
O95831,Mitochondria,Supported
P11836,Plasma membrane,Supported
Q96HA8,Nucleoplasm,Supported
Q96MF7,Nuclear bodies,Supported
Q96MF7,Nucleoplasm,Supported
P15735,Cytosol,Supported
O60481,Nucleoplasm,Supported
Q2QL34,Vesicles,Supported
O60566,Cytosol,Supported
P55201,Cytosol,Supported
P55735,Nucleoplasm,Supported
P55735,Vesicles,Supported
Q9Y2C4,Mitochondria,Supported
Q96Q15,Nucleoplasm,Supported
Q93062,Cytosol,Supported
Q93062,Nucleoplasm,Supported
P23786,Mitochondria,Supported
Q8NFT2,Vesicles,Supported
Q9UP38,Plasma membrane,Supported
Q5T9G4,Nucleoplasm,Supported
P51690,Golgi apparatus,Supported
P10721,Plasma membrane,Supported
Q6ZNA4,Cytosol,Supported
Q6ZNA4,Nucleoplasm,Supported
O95067,Golgi apparatus,Supported
Q9UKG1,Plasma membrane,Supported
Q9UKG1,Vesicles,Supported
P11308,Cytosol,Supported
P11308,Nucleoplasm,Supported
P20591,Cytosol,Supported
P20591,Nuclear membrane,Supported
P15056,Cytosol,Supported
O95436,Cytosol,Supported
O95436,Nucleoplasm,Supported
O95436,Plasma membrane,Supported
Q8TCT6,Plasma membrane,Supported
Q8TCT6,Vesicles,Supported
O15258,Golgi apparatus,Supported
P12755,Nuclear bodies,Supported
P12755,Nucleoplasm,Supported
Q9NXR7,Cytosol,Supported
Q05923,Nuclear membrane,Supported
Q05923,Nucleoplasm,Supported
P16333,Cytosol,Supported
Q6P4Q7,Plasma membrane,Supported
Q99504,Nucleoplasm,Supported
Q8IYY4,Cytokinetic bridge,Supported
Q8IYY4,Microtubules,Supported
Q00597,Nucleoplasm,Supported
Q8WWT9,Plasma membrane,Supported
P30307,Nuclear speckles,Supported
O14511,Nucleoli,Supported
O14511,Nucleoplasm,Supported
P15813,Endoplasmic reticulum,Supported
P29017,Vesicles,Supported
P15812,Golgi apparatus,Supported
Q7Z589,Nucleoplasm,Supported
P28324,Nucleoplasm,Supported
Q9BVJ7,Nucleoplasm,Supported
Q9Y624,Cell Junctions,Supported
O75618,Cytosol,Supported
O60512,Golgi apparatus,Supported
O75173,Nuclear speckles,Supported
O75306,Mitochondria,Supported
Q8TEU7,Cytosol,Supported
P11171,Cell Junctions,Supported
P11171,Cytosol,Supported
P11171,Nuclear bodies,Supported
P11171,Plasma membrane,Supported
Q96KF2,Nucleoplasm,Supported
Q9H832,Cytosol,Supported
Q9H832,Nucleoplasm,Supported
Q96H20,Cytosol,Supported
Q96H20,Nucleoplasm,Supported
Q9NZI8,Cytosol,Supported
P16152,Cytosol,Supported
O75828,Cytosol,Supported
Q13112,Nucleoplasm,Supported
Q14190,Nuclear bodies,Supported
Q14190,Nucleoplasm,Supported
P28070,Nucleoplasm,Supported
P52789,Cytosol,Supported
P52789,Mitochondria,Supported
P30038,Mitochondria,Supported
Q8IWV7,Cytosol,Supported
Q9UKV5,Endoplasmic reticulum,Supported
Q9BRQ6,Mitochondria,Supported
O14924,Nucleoli,Supported
O14924,Nucleoplasm,Supported
P11801,Cytosol,Supported
P11801,Nuclear speckles,Supported
Q15942,Focal adhesion sites,Supported
Q9Y223,Cytosol,Supported
Q9NRY4,Nuclear bodies,Supported
O00273,Cytosol,Supported
P10588,Nuclear speckles,Supported
Q8NAG6,Cytosol,Supported
Q8NAG6,Nucleoplasm,Supported
P45844,Golgi apparatus,Supported
P45844,Vesicles,Supported
P57075,Nucleoplasm,Supported
Q8WYR4,Centrosome,Supported
O76083,Cytosol,Supported
O76083,Plasma membrane,Supported
P57081,Nucleoplasm,Supported
P02489,Cytosol,Supported
P02489,Nucleoplasm,Supported
P11413,Centriolar satellite,Supported
P04080,Cytosol,Supported
O75144,Plasma membrane,Supported
O43822,Cytosol,Supported
O43822,Mitochondria,Supported
P05107,Plasma membrane,Supported
O60318,Cytosol,Supported
O60318,Nuclear membrane,Supported
O60318,Nucleoplasm,Supported
P58505,Nucleoplasm,Supported
O95613,Centrosome,Supported
P04271,Cytosol,Supported
P04271,Nucleoplasm,Supported
P55345,Cytosol,Supported
P55345,Nucleoplasm,Supported
Q86YR5,Golgi apparatus,Supported
Q8NBN7,Mitochondria,Supported
Q8TDC3,Nucleoplasm,Supported
Q8NBV4,Nucleoplasm,Supported
Q6P2C8,Nucleoli,Supported
Q6P2C8,Nucleoplasm,Supported
Q86YT9,Plasma membrane,Supported
P09693,Plasma membrane,Supported
P23297,Cytosol,Supported
Q9Y3Y2,Nuclear speckles,Supported
Q8NFF5,Cytosol,Supported
Q86UT6,Mitochondria,Supported
Q9NW15,Plasma membrane,Supported
P81408,Nucleoplasm,Supported
Q6P1K2,Nucleoplasm,Supported
P02545,Nuclear speckles,Supported
Q8WUD4,Nucleoplasm,Supported
Q9NRR5,Nucleoplasm,Supported
O95639,Nucleoplasm,Supported
Q96HA7,Nuclear bodies,Supported
Q96HA7,Nucleoplasm,Supported
Q2TAK8,Nucleoplasm,Supported
Q96JL9,Nucleoplasm,Supported
P62917,Cytosol,Supported
P62917,Endoplasmic reticulum,Supported
P62917,Nucleoli,Supported
Q9UFC0,Nucleoli,Supported
Q9UFC0,Nucleoli rim,Supported
Q9UFC0,Nucleoplasm,Supported
P35998,Cytoplasmic bodies,Supported
P35998,Cytosol,Supported
Q96CW1,Plasma membrane,Supported
Q9UKT9,Cytosol,Supported
Q9UKT9,Nucleoplasm,Supported
Q01130,Nucleoplasm,Supported
Q9BSK1,Nucleoli,Supported
Q9BSK1,Nucleoplasm,Supported
Q96PM9,Cytosol,Supported
Q8N159,Mitochondria,Supported
Q9Y566,Plasma membrane,Supported
Q8NFT6,Nucleoplasm,Supported
Q8N3E9,Plasma membrane,Supported
Q8IVF7,Cytosol,Supported
Q8IVF7,Plasma membrane,Supported
Q8IY67,Nucleoplasm,Supported
Q6PIF2,Nucleoplasm,Supported
Q8NBT2,Nucleoli,Supported
Q8NBT2,Nucleoplasm,Supported
Q8NC56,Nuclear membrane,Supported
Q86YW5,Cytosol,Supported
Q86YW5,Plasma membrane,Supported
Q96CK0,Nucleoplasm,Supported
P07307,Plasma membrane,Supported
Q9H4L4,Nucleoli,Supported
Q9H4L4,Nucleoplasm,Supported
Q9BV90,Nucleoplasm,Supported
Q96KV7,Centrosome,Supported
P35346,Plasma membrane,Supported
P41002,Centrosome,Supported
Q9ULP9,Cell Junctions,Supported
Q9ULP9,Plasma membrane,Supported
O60503,Plasma membrane,Supported
Q9UQ49,Nucleoplasm,Supported
Q04323,Cytosol,Supported
Q9Y6J9,Nucleoplasm,Supported
Q13190,Golgi apparatus,Supported
P47914,Cytosol,Supported
P47914,Endoplasmic reticulum,Supported
P47914,Nucleoli,Supported
Q86TM6,Nucleoplasm,Supported
Q86TM6,Plasma membrane,Supported
P30085,Nucleoplasm,Supported
P61326,Nucleoplasm,Supported
Q8WXI4,Cytosol,Supported
Q9UPU5,Cytosol,Supported
Q9UPU5,Nucleoplasm,Supported
O14495,Golgi apparatus,Supported
Q5SY16,Nucleoli,Supported
P54646,Nuclear speckles,Supported
Q9UJP4,Centrosome,Supported
P27144,Mitochondria,Supported
O95154,Cytosol,Supported
Q86YL7,Cell Junctions,Supported
Q86YL7,Plasma membrane,Supported
Q9UBV8,Cytosol,Supported
Q9UBV8,Vesicles,Supported
Q9P206,Cell Junctions,Supported
Q9P206,Plasma membrane,Supported
P51172,Actin filaments,Supported
P51172,Plasma membrane,Supported
Q6NZ36,Nuclear bodies,Supported
Q6NZ36,Nucleoplasm,Supported
Q5VVJ2,Nucleoli,Supported
Q5VVJ2,Nucleoplasm,Supported
O94782,Nucleoplasm,Supported
Q0ZGT2,Actin filaments,Supported
Q9Y2I2,Plasma membrane,Supported
P32456,Cytosol,Supported
Q96PP9,Golgi apparatus,Supported
A2PYH4,Golgi apparatus,Supported
A2PYH4,Vesicles,Supported
P35573,Cytosol,Supported
P35573,Nuclear bodies,Supported
P35573,Nucleoplasm,Supported
Q8NEW0,Golgi apparatus,Supported
Q969P0,Vesicles,Supported
Q16832,Plasma membrane,Supported
Q15121,Cytosol,Supported
P40855,Peroxisomes,Supported
Q6BAA4,Cytosol,Supported
Q5TAH2,Plasma membrane,Supported
P18847,Nucleoli,Supported
P18847,Nucleoplasm,Supported
Q9H6A0,Cytosol,Supported
Q6PJW8,Vesicles,Supported
P49137,Centrosome,Supported
P49137,Nucleoplasm,Supported
P17655,Cytosol,Supported
Q92968,Peroxisomes,Supported
Q9NRI5,Cytosol,Supported
Q9C005,Golgi apparatus,Supported
Q9C005,Nucleoplasm,Supported
Q8NFH5,Nuclear membrane,Supported
Q8NFH5,Nucleoplasm,Supported
Q96SB8,Nucleoplasm,Supported
Q8NI60,Mitochondria,Supported
Q05925,Nucleoplasm,Supported
